date;euroUs;usEuro;euroYean;yeanEuro
17/09/2014;1,2956;0,771843161;139,05;0,007191658
18/09/2014;1,2872;0,77688005;140,11;0,007137249
19/09/2014;1,2852;0,778089013;139,84;0,00715103
22/09/2014;1,2845;0,77851304;140,09;0,007138268
23/09/2014;1,2892;0,775674837;139,87;0,007149496
24/09/2014;1,2826;0,779666303;139,5;0,007168459
25/09/2014;1,2712;0,786658276;138,88;0,007200461
26/09/2014;1,2732;0,785422557;138,93;0,007197869
29/09/2014;1,2701;0,78733958;138,97;0,007195798
30/09/2014;1,2583;0,794723039;138,11;0,007240605
01/10/2014;1,2603;0,793461874;138,53;0,007218653
02/10/2014;1,2631;0,791702953;137,47;0,007274314
03/10/2014;1,2616;0,792644261;137,46;0,007274844
06/10/2014;1,2565;0,79586152;137,25;0,007285974
07/10/2014;1,2607;0,793210121;136,9;0,007304602
08/10/2014;1,2645;0,790826414;136,97;0,007300869
09/10/2014;1,2763;0,783514848;137,37;0,00727961
10/10/2014;1,2638;0,791264441;136,27;0,007338372
13/10/2014;1,2679;0,788705734;135,95;0,007355645
14/10/2014;1,2646;0,790763878;135,29;0,007391529
15/10/2014;1,2666;0,789515238;135,5;0,007380074
16/10/2014;1,2749;0,784375245;134,95;0,007410152
17/10/2014;1,2823;0,779848709;136,45;0,007328692
20/10/2014;1,2773;0,782901433;136,62;0,007319573
21/10/2014;1,2762;0,783576242;136,2;0,007342144
22/10/2014;1,2693;0,787835815;135,79;0,007364313
23/10/2014;1,2669;0,789328282;136,42;0,007330303
24/10/2014;1,2659;0,789951813;136,64;0,007318501
27/10/2014;1,2679;0,788705734;136,76;0,00731208
28/10/2014;1,2748;0,784436774;137,45;0,007275373
29/10/2014;1,2737;0,785114234;137,75;0,007259528
30/10/2014;1,2598;0,79377679;137,27;0,007284913
31/10/2014;1,2524;0,798466943;140,18;0,007133685
03/11/2014;1,2493;0,800448251;142,19;0,007032843
04/11/2014;1,2514;0,799105002;141,96;0,007044238
05/11/2014;1,248;0,801282051;143,21;0,006982753
06/11/2014;1,2517;0,798913478;143,33;0,006976906
07/11/2014;1,2393;0,806907125;142,89;0,00699839
10/11/2014;1,2486;0,800897005;142,56;0,00701459
11/11/2014;1,2424;0,804893754;143,88;0,006950236
12/11/2014;1,2467;0,80211759;143,63;0,006962334
13/11/2014;1,2456;0,802825947;143,87;0,006950719
14/11/2014;1,2436;0,804117079;144,94;0,006899407
17/11/2014;1,2496;0,800256082;145,3;0,006882312
18/11/2014;1,2514;0,799105002;145,91;0,00685354
19/11/2014;1,2535;0,797766254;147,45;0,00678196
20/11/2014;1,2539;0,797511763;148,25;0,006745363
21/11/2014;1,2422;0,805023346;146,46;0,006827803
24/11/2014;1,241;0,805801773;146,82;0,006811061
25/11/2014;1,2424;0,804893754;146,66;0,006818492
26/11/2014;1,2475;0,801603206;146,91;0,006806889
27/11/2014;1,248;0,801282051;146,67;0,006818027
28/11/2014;1,2483;0,801089482;147,69;0,006770939
01/12/2014;1,2469;0,801988933;147,62;0,00677415
02/12/2014;1,2424;0,804893754;148,08;0,006753106
03/12/2014;1,2331;0,810964236;147,2;0,006793478
04/12/2014;1,2311;0,812281699;147,64;0,006773232
05/12/2014;1,2362;0,808930594;149,03;0,006710058
08/12/2014;1,2258;0,815793767;148,45;0,006736275
09/12/2014;1,2369;0,808472795;148,02;0,006755844
10/12/2014;1,2392;0,80697224;147,33;0,006787484
11/12/2014;1,2428;0,804634696;147,2;0,006793478
12/12/2014;1,245;0,803212851;147,41;0,0067838
15/12/2014;1,2426;0,804764204;147,67;0,006771856
16/12/2014;1,2537;0,797638989;145,79;0,006859181
17/12/2014;1,2448;0,803341902;145,89;0,006854479
18/12/2014;1,2285;0,814000814;145,96;0,006851192
19/12/2014;1,2279;0,814398567;146,41;0,006830135
22/12/2014;1,2259;0,815727221;147,06;0,006799946
23/12/2014;1,2213;0,81879964;146,8;0,006811989
24/12/2014;1,2219;0,818397578;147,07;0,006799483
29/12/2014;1,2197;0,819873739;146,96;0,006804573
30/12/2014;1,216;0,822368421;145,41;0,006877106
31/12/2014;1,2141;0,823655383;145,23;0,00688563
02/01/2015;1,2043;0,830357884;145,21;0,006886578
05/01/2015;1,1915;0,839278221;143;0,006993007
06/01/2015;1,1914;0,839348665;141,69;0,007057661
07/01/2015;1,1831;0,845237089;141,17;0,007083658
08/01/2015;1,1768;0,849762067;141;0,007092199
09/01/2015;1,1813;0,846525015;140,81;0,007101768
12/01/2015;1,1804;0,847170451;140,56;0,0071144
13/01/2015;1,1782;0,848752334;139,56;0,007165377
14/01/2015;1,1775;0,8492569;137,48;0,007273785
15/01/2015;1,1708;0,854116843;136,48;0,007327081
16/01/2015;1,1588;0,862961685;135,06;0,007404117
19/01/2015;1,1605;0,861697544;136,27;0,007338372
20/01/2015;1,1579;0,863632438;137,37;0,00727961
21/01/2015;1,1593;0,862589494;136,07;0,007349159
22/01/2015;1,1618;0,860733345;136,7;0,007315289
23/01/2015;1,1198;0,89301661;132,12;0,007568877
26/01/2015;1,1244;0,889363216;133,03;0,007517101
27/01/2015;1,1306;0,884486114;133,08;0,007514277
28/01/2015;1,1344;0,881523272;133,7;0,007479432
29/01/2015;1,1315;0,883782589;133,43;0,007494566
30/01/2015;1,1305;0,884564352;133,08;0,007514277
02/02/2015;1,131;0,884173298;133,06;0,007515407
03/02/2015;1,1376;0,879043601;133,48;0,007491759
04/02/2015;1,1446;0,873667657;134,49;0,007435497
05/02/2015;1,141;0,876424189;133,98;0,007463801
06/02/2015;1,1447;0,873591334;134,28;0,007447125
09/02/2015;1,1275;0,88691796;133,72;0,007478313
10/02/2015;1,1297;0,885190759;134,67;0,007425559
11/02/2015;1,1314;0,883860704;135,5;0,007380074
12/02/2015;1,1328;0,882768362;135,72;0,007368111
13/02/2015;1,1381;0,878657411;135,46;0,007382253
16/02/2015;1,1408;0,87657784;135,26;0,007393169
17/02/2015;1,1415;0,876040298;135,61;0,007374087
18/02/2015;1,1372;0,879352796;135,69;0,00736974
19/02/2015;1,1387;0,878194432;135,52;0,007378985
20/02/2015;1,1298;0,885112409;133,91;0,007467702
23/02/2015;1,1298;0,885112409;134,5;0,007434944
24/02/2015;1,1328;0,882768362;135,36;0,007387707
25/02/2015;1,1346;0,881367883;134,92;0,0074118
26/02/2015;1,1317;0,883626403;134,54;0,007432734
27/02/2015;1,124;0,889679715;134,05;0,007459903
02/03/2015;1,1227;0,890709896;134,47;0,007436603
03/03/2015;1,1168;0,895415473;133,74;0,007477195
04/03/2015;1,1124;0,89895721;133,15;0,007510327
05/03/2015;1,1069;0,903423977;133,1;0,007513148
06/03/2015;1,0963;0,912159081;131,48;0,00760572
09/03/2015;1,086;0,920810313;131,31;0,007615566
10/03/2015;1,0738;0,931272118;130,29;0,007675186
11/03/2015;1,0578;0,945358291;128,33;0,00779241
12/03/2015;1,0613;0,942240648;128,29;0,00779484
13/03/2015;1,0572;0,945894816;128,41;0,007787555
16/03/2015;1,0557;0,947238799;127,96;0,007814942
17/03/2015;1,0635;0,94029149;128,9;0,007757952
18/03/2015;1,0592;0,944108761;128,35;0,007791196
19/03/2015;1,0677;0,936592676;129,12;0,007744734
20/03/2015;1,0776;0,927988122;130,26;0,007676954
23/03/2015;1,0912;0,916422287;130,8;0,00764526
24/03/2015;1,095;0,913242009;130,89;0,007640003
25/03/2015;1,0985;0,910332271;131,13;0,00762602
26/03/2015;1,0973;0,911327805;130,67;0,007652866
27/03/2015;1,0856;0,921149595;129,39;0,007728573
30/03/2015;1,0845;0,92208391;130,02;0,007691124
31/03/2015;1,0759;0,92945441;128,95;0,007754944
01/04/2015;1,0755;0,929800093;129,29;0,00773455
02/04/2015;1,083;0,923361034;129,59;0,007716645
07/04/2015;1,0847;0,921913893;130,33;0,007672831
08/04/2015;1,0862;0,920640766;130,09;0,007686986
09/04/2015;1,0774;0,928160386;129,22;0,00773874
10/04/2015;1,057;0,946073794;127,32;0,007854226
13/04/2015;1,0552;0,947687642;127,2;0,007861635
14/04/2015;1,0564;0,946611132;126,67;0,007894529
15/04/2015;1,0579;0,945268929;126,52;0,007903889
16/04/2015;1,0711;0,933619643;127,64;0,007834535
17/04/2015;1,0814;0,924727205;128,45;0,00778513
20/04/2015;1,0723;0,932574839;127,68;0,00783208
21/04/2015;1,07;0,934579439;127,75;0,007827789
22/04/2015;1,0743;0,930838686;128,45;0,00778513
23/04/2015;1,0772;0,928332714;129,36;0,007730365
24/04/2015;1,0824;0,923872875;129,36;0,007730365
27/04/2015;1,0822;0,924043615;129,23;0,007738141
28/04/2015;1,0927;0,915164272;130,09;0,007686986
29/04/2015;1,1002;0,90892565;131,2;0,007621951
30/04/2015;1,1215;0,891662951;133,26;0,007504127
04/05/2015;1,1152;0,896700143;134,07;0,00745879
05/05/2015;1,1117;0,899523253;133,92;0,007467145
06/05/2015;1,123;0,89047195;134,59;0,007429973
07/05/2015;1,1305;0,884564352;134,72;0,007422803
08/05/2015;1,1221;0,891186169;134,9;0,007412898
11/05/2015;1,1142;0,897504936;133,64;0,00748279
12/05/2015;1,1239;0,889758875;134,85;0,007415647
13/05/2015;1,1221;0,891186169;134,31;0,007445462
14/05/2015;1,1419;0,875733427;136,12;0,007346459
15/05/2015;1,1328;0,882768362;135,78;0,007364855
18/05/2015;1,1389;0,878040214;136,33;0,007335143
19/05/2015;1,118;0,894454383;134,36;0,007442691
20/05/2015;1,1118;0,899442346;134,43;0,007438816
21/05/2015;1,1133;0,898230486;134,79;0,007418948
22/05/2015;1,1164;0,895736295;135,01;0,007406859
25/05/2015;1,0978;0,910912735;133,39;0,007496814
26/05/2015;1,0926;0,915248032;134,07;0,00745879
27/05/2015;1,0863;0,920556016;134,37;0,007442137
28/05/2015;1,0896;0,917767988;135,36;0,007387707
29/05/2015;1,097;0,911577028;135,95;0,007355645
01/06/2015;1,0944;0,91374269;135,79;0,007364313
02/06/2015;1,1029;0,906700517;137,52;0,00727167
03/06/2015;1,1134;0,898149811;138,46;0,007222302
04/06/2015;1,1317;0,883626403;140,47;0,007118958
05/06/2015;1,1218;0,891424496;139,97;0,007144388
08/06/2015;1,1162;0,895896793;139,84;0,00715103
09/06/2015;1,1249;0,888967908;139,56;0,007165377
10/06/2015;1,1279;0,886603422;138,69;0,007210325
11/06/2015;1,1232;0,89031339;138,95;0,007196833
12/06/2015;1,122;0,891265597;138,78;0,007205649
15/06/2015;1,1218;0,891424496;138,54;0,007218132
16/06/2015;1,1215;0,891662951;138,42;0,00722439
17/06/2015;1,1279;0,886603422;139,78;0,007154099
18/06/2015;1,1404;0,876885303;139,94;0,00714592
19/06/2015;1,1299;0,885034074;139,19;0,007184424
22/06/2015;1,1345;0,881445571;139,8;0,007153076
23/06/2015;1,1204;0,892538379;138,72;0,007208766
24/06/2015;1,1213;0,891821992;138,93;0,007197869
25/06/2015;1,1206;0,892379083;138,52;0,007219174
26/06/2015;1,1202;0,892697733;138,58;0,007216048
29/06/2015;1,1133;0,898230486;136,81;0,007309407
30/06/2015;1,1189;0,893734918;137,01;0,007298737
01/07/2015;1,11;0,900900901;136,63;0,007319037
02/07/2015;1,1066;0,903668896;136,82;0,007308873
03/07/2015;1,1096;0,901225667;136,38;0,007332453
06/07/2015;1,1008;0,908430233;135,11;0,007401377
07/07/2015;1,0931;0,914829384;133,88;0,007469376
08/07/2015;1,1024;0,907111756;133,88;0,007469376
09/07/2015;1,1054;0,9046499;134,3;0,007446016
10/07/2015;1,1185;0,894054537;136,88;0,007305669
13/07/2015;1,1049;0,905059281;136,3;0,007336757
14/07/2015;1,1031;0,906536125;136,02;0,00735186
15/07/2015;1,1009;0,908347716;135,95;0,007355645
16/07/2015;1,0867;0,920217171;134,9;0,007412898
17/07/2015;1,0889;0,918357976;135,01;0,007406859
20/07/2015;1,0852;0,921489126;134,83;0,007416747
21/07/2015;1,0867;0,920217171;135,17;0,007398091
22/07/2015;1,0902;0,917262888;134,98;0,007408505
23/07/2015;1,0999;0,909173561;136,15;0,00734484
24/07/2015;1,0939;0,914160344;135,7;0,007369197
27/07/2015;1,1058;0,904322662;136,23;0,007340527
28/07/2015;1,1025;0,907029478;136,46;0,007328155
29/07/2015;1,103;0,906618314;136,5;0,007326007
30/07/2015;1,0955;0,912825194;136,25;0,00733945
31/07/2015;1,0967;0,911826388;136,34;0,007334605
03/08/2015;1,0951;0,913158616;136,07;0,007349159
04/08/2015;1,0973;0,911327805;136,07;0,007349159
05/08/2015;1,0883;0,918864284;135,23;0,007394809
06/08/2015;1,0885;0,918695452;135,94;0,007356187
07/08/2015;1,0941;0,913993236;136,43;0,007329766
10/08/2015;1,096;0,912408759;136,67;0,007316895
11/08/2015;1,1055;0,904568069;137,99;0,007246902
12/08/2015;1,1155;0,896458987;138,45;0,007222824
13/08/2015;1,1109;0,900171032;138,23;0,00723432
14/08/2015;1,1171;0,895175007;138,7;0,007209805
17/08/2015;1,11;0,900900901;138,22;0,007234843
18/08/2015;1,106;0,904159132;137,44;0,007275902
19/08/2015;1,1041;0,905715062;137,31;0,007282791
20/08/2015;1,1183;0,894214433;138,5;0,007220217
21/08/2015;1,1281;0,886446237;138,4;0,007225434
24/08/2015;1,1497;0,86979212;137,8;0,007256894
25/08/2015;1,1506;0,869111768;137,84;0,007254788
26/08/2015;1,1402;0,877039116;136,46;0,007328155
27/08/2015;1,1284;0,886210564;135,62;0,007373544
28/08/2015;1,1268;0,887468939;136,16;0,007344301
31/08/2015;1,1215;0,891662951;136,07;0,007349159
01/09/2015;1,1236;0,88999644;134,87;0,007414547
02/09/2015;1,1255;0,888494003;135,21;0,007395903
03/09/2015;1,1229;0,890551251;134,98;0,007408505
04/09/2015;1,1138;0,897827258;132,82;0,007528987
07/09/2015;1,1146;0,897182846;133,09;0,007513713
08/09/2015;1,1162;0,895896793;133,82;0,007472725
09/09/2015;1,1139;0,897746656;134,65;0,007426662
10/09/2015;1,1185;0,894054537;135,38;0,007386615
11/09/2015;1,1268;0,887468939;136,02;0,00735186
14/09/2015;1,1305;0,884564352;136,04;0,007350779
15/09/2015;1,132;0,883392226;135,44;0,007383343
16/09/2015;1,1228;0,890630566;135,45;0,007382798
17/09/2015;1,1312;0,884016973;136,76;0,00731208
18/09/2015;1,1419;0,875733427;136,31;0,007336219
21/09/2015;1,125;0,888888889;135,5;0,007380074
22/09/2015;1,1155;0,896458987;133,75;0,007476636
23/09/2015;1,115;0,896860987;134,03;0,007461016
24/09/2015;1,1241;0,889600569;134,48;0,00743605
25/09/2015;1,1151;0,896780558;134,92;0,0074118
28/09/2015;1,117;0,895255148;134,13;0,007455454
29/09/2015;1,1204;0,892538379;134,38;0,007441584
30/09/2015;1,1203;0,892618049;134,69;0,007424456
01/10/2015;1,1153;0,896619744;133,56;0,007487272
02/10/2015;1,116;0,896057348;134,24;0,007449344
05/10/2015;1,1236;0,88999644;135,07;0,007403569
06/10/2015;1,1224;0,890947969;135,07;0,007403569
07/10/2015;1,1266;0,887626487;135,3;0,007390983
08/10/2015;1,1254;0,888572952;134,92;0,0074118
09/10/2015;1,1362;0,880126738;136,65;0,007317966
12/10/2015;1,1373;0,879275477;136,61;0,007320108
13/10/2015;1,1374;0,879198171;136,16;0,007344301
14/10/2015;1,141;0,876424189;136,48;0,007327081
15/10/2015;1,1439;0,87420229;135,23;0,007394809
16/10/2015;1,136;0,88028169;135,25;0,007393715
19/10/2015;1,1333;0,882378893;135,29;0,007391529
20/10/2015;1,1373;0,879275477;136,16;0,007344301
21/10/2015;1,1354;0,880746873;136,3;0,007336757
22/10/2015;1,1313;0,883938831;135,49;0,007380618
23/10/2015;1,1084;0,902201371;133,8;0,007473842
26/10/2015;1,1011;0,908182726;133,26;0,007504127
27/10/2015;1,1061;0,904077389;133,06;0,007515407
28/10/2015;1,1085;0,902119982;133,38;0,007497376
29/10/2015;1,093;0,914913083;132,3;0,007558579
30/10/2015;1,1017;0,907688118;132,88;0,007525587
02/11/2015;1,1032;0,906453952;133,02;0,007517667
03/11/2015;1,0976;0,911078717;132,65;0,007538636
04/11/2015;1,0935;0,914494742;132,45;0,007550019
05/11/2015;1,0883;0,918864284;132,65;0,007538636
06/11/2015;1,0864;0,920471281;132,41;0,0075523
09/11/2015;1,0776;0,927988122;133,08;0,007514277
10/11/2015;1,0711;0,933619643;131,98;0,007576906
11/11/2015;1,0716;0,933184024;131,9;0,007581501
12/11/2015;1,0726;0,932314003;131,92;0,007580352
13/11/2015;1,0764;0,929022668;132,04;0,007573463
16/11/2015;1,0723;0,932574839;132,01;0,007575184
17/11/2015;1,067;0,937207123;131,49;0,007605141
18/11/2015;1,0666;0,937558597;131,65;0,007595898
19/11/2015;1,0687;0,935716291;131,6;0,007598784
20/11/2015;1,0688;0,935628743;131,28;0,007617307
23/11/2015;1,0631;0,940645283;130,92;0,007638252
24/11/2015;1,0651;0,938878978;130,52;0,007661661
25/11/2015;1,0586;0,944643869;129,94;0,00769586
26/11/2015;1,0612;0,942329438;130,06;0,007688759
27/11/2015;1,058;0,945179584;129,75;0,007707129
30/11/2015;1,0579;0,945268929;130,22;0,007679312
01/12/2015;1,06;0,943396226;130,57;0,007658727
02/12/2015;1,0612;0,942329438;130,7;0,007651109
03/12/2015;1,0671;0,937119295;131,58;0,007599939
04/12/2015;1,0902;0,917262888;134,08;0,007458234
07/12/2015;1,0809;0,925154963;133,4;0,007496252
08/12/2015;1,0875;0,91954023;133,64;0,00748279
09/12/2015;1,0941;0,913993236;134,04;0,00746046
10/12/2015;1,0943;0,91382619;132,97;0,007520493
11/12/2015;1,095;0,913242009;133,02;0,007517667
14/12/2015;1,0983;0,910498042;132,54;0,007544892
15/12/2015;1,099;0,909918107;132,97;0,007520493
16/12/2015;1,0933;0,914662032;133,18;0,007508635
17/12/2015;1,0841;0,922424131;132,82;0,007528987
18/12/2015;1,0836;0,92284976;131,6;0,007598784
21/12/2015;1,087;0,919963201;131,93;0,007579777
22/12/2015;1,0952;0,913075237;132,42;0,007551729
23/12/2015;1,0916;0,916086479;131,92;0,007580352
24/12/2015;1,0947;0,913492281;131,83;0,007585527
28/12/2015;1,0962;0,912242292;132,05;0,007572889
29/12/2015;1,0952;0,913075237;131,88;0,007582651
30/12/2015;1,0926;0,915248032;131,66;0,007595321
31/12/2015;1,0887;0,918526683;131,07;0,007629511
04/01/2016;1,0898;0,91759956;129,78;0,007705348
05/01/2016;1,0746;0,93057882;127,88;0,007819831
06/01/2016;1,0742;0,93092534;127,19;0,007862253
07/01/2016;1,0868;0,920132499;127,74;0,007828401
08/01/2016;1,0861;0,920725532;128,51;0,007781496
11/01/2016;1,0888;0,918442322;128,33;0,00779241
12/01/2016;1,0836;0,92284976;127,79;0,007825338
13/01/2016;1,0816;0,924556213;127,74;0,007828401
14/01/2016;1,0893;0,918020747;128,26;0,007796663
15/01/2016;1,0914;0,916254352;127,8;0,007824726
18/01/2016;1,0892;0,918105031;127,78;0,007825951
19/01/2016;1,0868;0,920132499;128,12;0,007805183
20/01/2016;1,0907;0,916842395;127,28;0,007856694
21/01/2016;1,0893;0,918020747;127,43;0,007847446
22/01/2016;1,0808;0,925240563;127,77;0,007826563
25/01/2016;1,0815;0,924641701;128,07;0,00780823
26/01/2016;1,0837;0,922764603;128,22;0,007799095
27/01/2016;1,0888;0,918442322;128,91;0,00775735
28/01/2016;1,0903;0,917178758;129,62;0,007714859
29/01/2016;1,092;0,915750916;132,25;0,007561437
01/02/2016;1,0884;0,91877986;131,99;0,007576332
02/02/2016;1,0919;0,915834783;131,84;0,007584951
03/02/2016;1,0933;0,914662032;130,58;0,007658141
04/02/2016;1,1206;0,892379083;131,49;0,007605141
05/02/2016;1,1202;0,892697733;130,71;0,007650524
08/02/2016;1,1101;0,900819746;129,11;0,007745333
09/02/2016;1,1236;0,88999644;129,07;0,007747734
10/02/2016;1,1257;0,888336146;129,42;0,007726781
11/02/2016;1,1347;0,881290209;127,3;0,00785546
12/02/2016;1,1275;0,88691796;127,07;0,007869678
15/02/2016;1,118;0,894454383;127,6;0,007836991
16/02/2016;1,1166;0,895575855;127,02;0,007872776
17/02/2016;1,1136;0,897988506;127,1;0,007867821
18/02/2016;1,1084;0,902201371;126,17;0,007925814
19/02/2016;1,1096;0,901225667;125,4;0,007974482
22/02/2016;1,1026;0,906947216;124,85;0,008009612
23/02/2016;1,1002;0,90892565;123,12;0,008122157
24/02/2016;1,0981;0,910663874;122,86;0,008139346
25/02/2016;1,1027;0,906864968;124,01;0,008063866
26/02/2016;1,1006;0,908595312;124,42;0,008037293
29/02/2016;1,0888;0,918442322;123,14;0,008120838
01/03/2016;1,0872;0,919793966;122,94;0,008134049
02/03/2016;1,0856;0,921149595;124,07;0,008059966
03/03/2016;1,0901;0,917347032;124,23;0,008049585
04/03/2016;1,097;0,911577028;124,77;0,008014747
07/03/2016;1,0953;0,912991874;124,45;0,008035356
08/03/2016;1,1028;0,906782735;124,6;0,008025682
09/03/2016;1,0973;0,911327805;123,63;0,008088652
10/03/2016;1,0857;0,921064751;123,87;0,00807298
11/03/2016;1,109;0,901713255;126,17;0,007925814
14/03/2016;1,1119;0,899361453;126,36;0,007913897
15/03/2016;1,1109;0,900171032;125,36;0,007977026
16/03/2016;1,1064;0,903832249;125,68;0,007956715
17/03/2016;1,1311;0,884095129;126,28;0,00791891
18/03/2016;1,1279;0,886603422;125,79;0,007949758
21/03/2016;1,1271;0,887232721;125,94;0,007940289
22/03/2016;1,1212;0,891901534;125,13;0,007991689
23/03/2016;1,1171;0,895175007;126,01;0,007935878
24/03/2016;1,1154;0,896539358;125,41;0,007973846
29/03/2016;1,1194;0,893335716;127,13;0,007865964
30/03/2016;1,1324;0,883080184;127,37;0,007851142
31/03/2016;1,1385;0,878348704;127,9;0,007818608
01/04/2016;1,1432;0,874737579;128,07;0,00780823
04/04/2016;1,138;0,878734622;126,97;0,007875876
05/04/2016;1,1367;0,879739597;125,81;0,007948494
06/04/2016;1,1336;0,882145378;125,13;0,007991689
07/04/2016;1,1364;0,879971841;123,15;0,008120179
08/04/2016;1,1363;0,880049283;123,36;0,008106355
11/04/2016;1,139;0,877963126;123,28;0,008111616
12/04/2016;1,1396;0,877500878;123,44;0,008101102
13/04/2016;1,1298;0,885112409;123,47;0,008099133
14/04/2016;1,1252;0,888730892;123,09;0,008124137
15/04/2016;1,1284;0,886210564;122,91;0,008136034
18/04/2016;1,1306;0,884486114;122,32;0,008175278
19/04/2016;1,1343;0,881600987;124,1;0,008058018
20/04/2016;1,1379;0,878811846;124,2;0,00805153
21/04/2016;1,1355;0,880669309;124,5;0,008032129
22/04/2016;1,1263;0,887862914;124,86;0,00800897
25/04/2016;1,1264;0,887784091;124,95;0,008003201
26/04/2016;1,1287;0,885975016;125,45;0,007971303
27/04/2016;1,1303;0,884720871;125,79;0,007949758
28/04/2016;1,1358;0,880436697;122,84;0,008140671
29/04/2016;1,1403;0,876962203;122,34;0,008173941
02/05/2016;1,1493;0,87009484;122,47;0,008165265
03/05/2016;1,1569;0,864378944;122,53;0,008161267
04/05/2016;1,1505;0,86918731;122,62;0,008155276
05/05/2016;1,1439;0,87420229;122,51;0,008162599
06/05/2016;1,1427;0,875120329;122,23;0,008181298
09/05/2016;1,1395;0,877577885;123,39;0,008104384
10/05/2016;1,1375;0,879120879;124,12;0,008056719
11/05/2016;1,1409;0,876501008;124,09;0,008058667
12/05/2016;1,1389;0,878040214;124,5;0,008032129
13/05/2016;1,1348;0,881212548;123,56;0,008093234
16/05/2016;1,1324;0,883080184;123,27;0,008112274
17/05/2016;1,1318;0,88354833;123,93;0,008069071
18/05/2016;1,1279;0,886603422;123,38;0,008105041
19/05/2016;1,1197;0,893096365;123,17;0,00811886
20/05/2016;1,1219;0,89134504;123,81;0,008076892
23/05/2016;1,1215;0,891662951;122,7;0,008149959
24/05/2016;1,1168;0,895415473;122,56;0,008159269
25/05/2016;1,1146;0,897182846;122,79;0,008143986
26/05/2016;1,1168;0,895415473;122,93;0,008134711
27/05/2016;1,1168;0,895415473;122,46;0,008165932
30/05/2016;1,1139;0,897746656;123,85;0,008074283
31/05/2016;1,1154;0,896539358;123,83;0,008075587
01/06/2016;1,1174;0,89493467;122,07;0,008192021
02/06/2016;1,1188;0,893814802;121,96;0,00819941
03/06/2016;1,1154;0,896539358;121,47;0,008232485
06/06/2016;1,1349;0,881134902;121,58;0,008225037
07/06/2016;1,1348;0,881212548;122,16;0,008185986
08/06/2016;1,1378;0,878889084;121,77;0,008212203
09/06/2016;1,1343;0,881600987;120,72;0,008283632
10/06/2016;1,1304;0,884642604;120,79;0,008278831
13/06/2016;1,1268;0,887468939;119,51;0,008367501
14/06/2016;1,1225;0,890868597;118,98;0,008404774
15/06/2016;1,123;0,89047195;119,29;0,008382932
16/06/2016;1,1174;0,89493467;116,65;0,008572653
17/06/2016;1,1254;0,888572952;117,34;0,008522243
20/06/2016;1,1332;0,88245676;118,57;0,008433837
21/06/2016;1,1314;0,883860704;118,39;0,008446659
22/06/2016;1,1283;0,886289108;118,01;0,008473858
23/06/2016;1,1389;0,878040214;120,38;0,008307028
24/06/2016;1,1066;0,903668896;113,23;0,008831582
27/06/2016;1,0998;0,909256228;111,8;0,008944544
28/06/2016;1,1073;0,903097625;113,4;0,008818342
29/06/2016;1,109;0,901713255;113,85;0,008783487
30/06/2016;1,1102;0,900738606;114,05;0,008768084
01/07/2016;1,1135;0,898069151;114,29;0,008749672
04/07/2016;1,1138;0,897827258;114,29;0,008749672
05/07/2016;1,1146;0,897182846;113,5;0,008810573
06/07/2016;1,1069;0,903423977;111,48;0,008970219
07/07/2016;1,108;0,902527076;111,9;0,00893655
08/07/2016;1,107;0,903342367;111,17;0,008995233
11/07/2016;1,1049;0,905059281;113,23;0,008831582
12/07/2016;1,1092;0,901550667;115,29;0,008673779
13/07/2016;1,1072;0,903179191;115,82;0,008634087
14/07/2016;1,1157;0,896298288;117,88;0,008483203
15/07/2016;1,1128;0,898634076;117,63;0,008501233
18/07/2016;1,1053;0,904731747;116,82;0,008560178
19/07/2016;1,1035;0,906207522;117,2;0,008532423
20/07/2016;1,1013;0,908017797;117,33;0,008522969
21/07/2016;1,1015;0,907852928;117,05;0,008543358
22/07/2016;1,1014;0,907935355;116,86;0,008557248
25/07/2016;1,0982;0,910580951;116,64;0,008573388
26/07/2016;1,0997;0,909338911;114,67;0,008720677
27/07/2016;1,0991;0,90983532;116,23;0,008603631
28/07/2016;1,109;0,901713255;116,14;0,008610298
29/07/2016;1,1113;0,899847026;114,83;0,008708526
01/08/2016;1,1164;0,895736295;114,28;0,008750438
02/08/2016;1,1193;0,893415528;113,72;0,008793528
03/08/2016;1,12;0,892857143;113,22;0,008832362
04/08/2016;1,1136;0,897988506;112,66;0,008876265
05/08/2016;1,1156;0,89637863;112,73;0,008870753
08/08/2016;1,1087;0,901957247;113,59;0,008803592
09/08/2016;1,1078;0,902690016;113,27;0,008828463
10/08/2016;1,1184;0,894134478;113,09;0,008842515
11/08/2016;1,1153;0,896619744;113,05;0,008845644
12/08/2016;1,1158;0,89621796;113,77;0,008789663
15/08/2016;1,118;0,894454383;112,97;0,008851908
16/08/2016;1,1295;0,885347499;112,74;0,008869966
17/08/2016;1,1276;0,886839305;113,53;0,008808245
18/08/2016;1,1321;0,883314195;113,6;0,008802817
19/08/2016;1,1326;0,882924245;113,53;0,008808245
22/08/2016;1,1306;0,884486114;113,73;0,008792755
23/08/2016;1,1339;0,881911985;113,48;0,008812125
24/08/2016;1,1268;0,887468939;112,95;0,008853475
25/08/2016;1,129;0,885739593;113,45;0,008814456
26/08/2016;1,129;0,885739593;113,33;0,008823789
29/08/2016;1,117;0,895255148;114,24;0,008753501
30/08/2016;1,1168;0,895415473;114,27;0,008751203
31/08/2016;1,1132;0,898311175;115,01;0,008694896
